guess,compare,ans
6574,0A2B,1865
3548,0A2B,1865
5086,0A3B,1865
7560,1A1B,1865
8630,0A2B,1865
7468,1A1B,1865
3268,1A1B,1865
2814,1A1B,1865
4068,1A1B,1865
4509,0A1B,1865
8049,0A1B,1865
5948,0A2B,1865
9536,0A2B,1865
3879,1A0B,1865
8732,0A1B,1865
2375,1A0B,1865
6275,1A1B,1865
2095,1A0B,1865
3529,0A1B,1865
9512,0A2B,1865
5432,0A1B,1865
2054,0A1B,1865
4150,0A2B,1865
7046,0A1B,1865
7416,0A2B,1865
2465,2A0B,1865
4769,1A0B,1865
2746,0A1B,1865
4826,1A1B,1865
2479,0A0B,1865
0836,1A1B,1865
5610,0A3B,1865
0356,0A2B,1865
1083,1A1B,1865
1056,1A2B,1865
0618,0A3B,1865
1368,2A1B,1865
3610,0A2B,1865
5680,0A3B,1865
1865,4A0B,1865
