guess,compare,ans
0765,1A2B,6780
7960,1A2B,6780
9106,0A2B,6780
0983,1A1B,6780
9584,1A0B,6780
3485,1A0B,6780
3547,0A1B,6780
3540,1A0B,6780
0745,1A1B,6780
5028,0A2B,6780
1587,1A1B,6780
9867,0A3B,6780
6278,1A2B,6780
6372,1A1B,6780
3102,0A1B,6780
2830,1A1B,6780
8625,0A2B,6780
4602,0A2B,6780
0812,0A2B,6780
1598,0A1B,6780
0819,0A2B,6780
2187,1A1B,6780
0248,0A2B,6780
4706,1A2B,6780
7416,0A2B,6780
1079,0A2B,6780
5479,0A1B,6780
9507,0A2B,6780
2960,1A1B,6780
3291,0A0B,6780
0486,1A2B,6780
7604,0A3B,6780
4056,0A2B,6780
8706,1A3B,6780
0786,2A2B,6780
7086,1A3B,6780
6780,4A0B,6780
