guess,compare,ans
8740,0A1B,0129
8507,0A1B,0129
8470,0A1B,0129
8240,0A2B,0129
6472,0A1B,0129
6072,0A2B,0129
9647,0A1B,0129
0749,2A0B,0129
2967,0A2B,0129
6230,0A2B,0129
3241,0A2B,0129
3267,0A1B,0129
4672,0A1B,0129
2461,0A2B,0129
0846,1A0B,0129
0841,1A1B,0129
3078,0A1B,0129
8706,0A1B,0129
7603,0A1B,0129
7309,1A1B,0129
7819,1A1B,0129
2708,0A2B,0129
1784,0A1B,0129
8971,0A2B,0129
5079,1A1B,0129
0265,1A1B,0129
5172,1A1B,0129
1504,0A2B,0129
9148,1A1B,0129
4937,0A1B,0129
3694,0A1B,0129
6749,1A0B,0129
9064,0A2B,0129
8045,0A1B,0129
4105,1A1B,0129
8341,0A1B,0129
7318,0A1B,0129
7139,2A0B,0129
4718,0A1B,0129
0129,4A0B,0129
