guess,compare,ans
7926,0A1B,2138
2978,2A0B,2138
9608,1A0B,2138
6390,0A1B,2138
9601,0A1B,2138
6791,0A1B,2138
6741,0A1B,2138
1964,0A1B,2138
9163,1A1B,2138
2397,1A1B,2138
3245,0A2B,2138
3590,0A1B,2138
3890,0A2B,2138
7385,0A2B,2138
6528,1A1B,2138
1583,0A3B,2138
3285,0A3B,2138
2368,2A1B,2138
6231,1A2B,2138
1253,0A3B,2138
9152,1A1B,2138
1750,0A1B,2138
0135,2A0B,2138
4613,0A2B,2138
5174,1A0B,2138
0451,0A1B,2138
4580,0A1B,2138
3508,1A1B,2138
5432,1A1B,2138
4156,1A0B,2138
6594,0A0B,2138
6518,1A1B,2138
1708,1A1B,2138
2830,2A1B,2138
3207,0A2B,2138
8213,0A4B,2138
2813,1A3B,2138
8321,0A4B,2138
3281,0A4B,2138
2138,4A0B,2138
