guess,compare,ans
0934,0A1B,3251
3947,1A0B,3251
3789,1A0B,3251
7843,0A1B,3251
3870,1A0B,3251
3890,1A0B,3251
8943,0A1B,3251
5389,0A2B,3251
4283,1A1B,3251
6938,0A1B,3251
9360,0A1B,3251
2906,0A1B,3251
9632,0A2B,3251
7832,0A2B,3251
1368,0A2B,3251
7314,0A2B,3251
9231,2A1B,3251
1369,0A2B,3251
5431,1A2B,3251
9315,0A3B,3251
3192,1A2B,3251
9236,1A1B,3251
8619,0A1B,3251
8179,0A1B,3251
8174,0A1B,3251
7518,0A2B,3251
7149,0A1B,3251
9674,0A0B,3251
9017,0A1B,3251
9712,0A2B,3251
0812,0A2B,3251
5312,0A4B,3251
5213,1A3B,3251
2351,2A2B,3251
3251,4A0B,3251
