guess,compare,ans
5493,1A1B,1843
3467,0A2B,1843
5640,1A0B,1843
4960,0A1B,1843
4692,0A1B,1843
2149,1A1B,1843
5894,1A1B,1843
8527,0A1B,1843
0872,1A0B,1843
7502,0A0B,1843
8302,0A2B,1843
8361,0A3B,1843
9613,1A1B,1843
8394,0A3B,1843
3649,1A1B,1843
4189,0A3B,1843
6948,1A1B,1843
8631,0A3B,1843
9186,0A2B,1843
4839,1A2B,1843
9684,0A2B,1843
9431,0A3B,1843
9361,0A2B,1843
4638,0A3B,1843
6849,2A0B,1843
1643,3A0B,1843
3468,0A3B,1843
3146,1A2B,1843
6318,0A3B,1843
9618,0A2B,1843
3498,0A3B,1843
4683,1A2B,1843
3984,0A3B,1843
6893,2A0B,1843
9164,0A2B,1843
1836,2A1B,1843
1384,1A3B,1843
4318,0A4B,1843
3184,0A4B,1843
1843,4A0B,1843
