guess,compare,ans
2648,0A1B,7410
8245,0A1B,7410
7854,1A1B,7410
9684,0A1B,7410
4269,0A1B,7410
2645,0A1B,7410
5294,0A1B,7410
5439,1A0B,7410
4379,0A2B,7410
5179,0A2B,7410
1098,0A2B,7410
6178,0A2B,7410
8479,1A1B,7410
0687,0A2B,7410
6128,0A1B,7410
3162,0A1B,7410
1253,0A1B,7410
1526,0A1B,7410
5821,0A1B,7410
7152,1A1B,7410
6250,1A0B,7410
3652,0A0B,7410
4502,0A2B,7410
9804,0A2B,7410
4187,0A3B,7410
0481,1A2B,7410
0847,0A3B,7410
1804,0A3B,7410
8417,2A1B,7410
8740,1A2B,7410
9407,1A2B,7410
7084,1A2B,7410
1784,0A3B,7410
9817,1A1B,7410
0874,0A3B,7410
7481,2A1B,7410
0784,0A3B,7410
4709,0A3B,7410
0984,0A2B,7410
7410,4A0B,7410
