guess,compare,ans
6287,0A1B,2350
8257,1A1B,2350
1524,0A2B,2350
1620,1A1B,2350
1465,0A1B,2350
1675,0A1B,2350
8765,0A1B,2350
8652,1A1B,2350
4162,0A1B,2350
6742,0A1B,2350
7423,0A2B,2350
2841,1A0B,2350
1280,1A1B,2350
6928,0A1B,2350
9276,0A1B,2350
2609,1A1B,2350
3869,0A1B,2350
0936,0A2B,2350
1560,1A1B,2350
5207,0A3B,2350
2650,3A0B,2350
2856,2A0B,2350
8927,0A1B,2350
7592,0A2B,2350
3728,0A2B,2350
8567,0A1B,2350
8975,0A1B,2350
3579,0A2B,2350
5318,1A1B,2350
3980,1A1B,2350
9064,0A1B,2350
4095,0A2B,2350
7410,1A0B,2350
4791,0A0B,2350
3407,0A2B,2350
8503,0A3B,2350
3650,2A1B,2350
2530,2A2B,2350
3052,1A3B,2350
2350,4A0B,2350
