guess,compare,ans
7548,0A2B,4917
0145,0A2B,4917
0528,0A0B,4917
4619,2A1B,4917
9476,0A3B,4917
7936,1A1B,4917
4137,2A1B,4917
9431,0A3B,4917
7193,0A3B,4917
3167,1A1B,4917
1649,0A3B,4917
3194,0A3B,4917
6914,2A1B,4917
6349,0A2B,4917
9761,0A3B,4917
6417,2A1B,4917
7619,1A2B,4917
4796,1A2B,4917
9364,0A2B,4917
1347,1A2B,4917
7163,0A2B,4917
6149,0A3B,4917
9316,1A1B,4917
1467,1A2B,4917
9641,0A3B,4917
9467,1A2B,4917
9763,0A2B,4917
4391,1A2B,4917
3174,0A3B,4917
4793,1A2B,4917
6479,0A3B,4917
7364,0A2B,4917
7941,1A3B,4917
1749,0A4B,4917
4971,2A2B,4917
9471,0A4B,4917
1974,1A3B,4917
4791,1A3B,4917
4179,1A3B,4917
4917,4A0B,4917
