guess,compare,ans
2195,1A0B,2604
6251,0A2B,2604
6791,0A1B,2604
7896,0A1B,2604
7694,2A0B,2604
9187,0A0B,2604
3640,1A2B,2604
5403,1A1B,2604
2603,3A0B,2604
2436,1A2B,2604
2546,1A2B,2604
4560,0A3B,2604
0453,0A2B,2604
5624,2A1B,2604
3526,0A2B,2604
4360,0A3B,2604
2036,1A2B,2604
3246,0A3B,2604
3206,1A2B,2604
2653,2A0B,2604
5406,1A2B,2604
4526,0A3B,2604
5634,2A0B,2604
0425,0A3B,2604
5462,0A3B,2604
2634,3A0B,2604
2435,1A1B,2604
3460,0A3B,2604
4653,1A1B,2604
5240,0A3B,2604
3240,0A3B,2604
3052,0A2B,2604
3642,1A2B,2604
5243,0A2B,2604
6405,1A2B,2604
2506,2A1B,2604
5360,0A2B,2604
3254,1A1B,2604
0643,1A2B,2604
2604,4A0B,2604
