guess,compare,ans
9708,0A1B,0631
0487,1A0B,0631
4027,0A1B,0631
4620,1A1B,0631
0354,1A1B,0631
7413,0A2B,0631
1972,0A1B,0631
2379,0A1B,0631
3762,0A2B,0631
9746,0A1B,0631
0974,1A0B,0631
0729,1A0B,0631
6072,0A2B,0631
4172,0A1B,0631
7204,0A1B,0631
4708,0A1B,0631
8027,0A1B,0631
5078,0A1B,0631
0583,1A1B,0631
5610,1A2B,0631
9165,0A2B,0631
7816,0A2B,0631
8560,0A2B,0631
9450,0A1B,0631
9415,0A1B,0631
1394,0A2B,0631
7814,0A1B,0631
9418,0A1B,0631
9842,0A0B,0631
8041,1A1B,0631
1036,1A3B,0631
3601,2A2B,0631
6301,1A3B,0631
0631,4A0B,0631
