guess,compare,ans
2013,0A1B,1785
1723,2A0B,1785
5671,0A3B,1785
6572,0A2B,1785
9251,0A2B,1785
8351,0A3B,1785
4138,0A2B,1785
1285,3A0B,1785
2108,0A2B,1785
4213,0A1B,1785
1402,1A0B,1785
7410,0A2B,1785
1650,1A1B,1785
1725,3A0B,1785
3275,1A1B,1785
3695,1A0B,1785
0635,1A0B,1785
5310,0A2B,1785
8913,0A2B,1785
7149,0A2B,1785
2745,2A0B,1785
9625,1A0B,1785
0659,0A1B,1785
4956,0A1B,1785
4952,0A1B,1785
2490,0A0B,1785
5932,0A1B,1785
5279,0A2B,1785
5378,0A3B,1785
5637,0A2B,1785
7138,0A3B,1785
7581,1A3B,1785
5781,2A2B,1785
8751,1A3B,1785
1785,4A0B,1785
