guess,compare,ans
7536,0A2B,8705
6027,0A2B,8705
0614,0A1B,8705
0419,0A1B,8705
4690,0A1B,8705
4089,0A2B,8705
3481,0A1B,8705
4378,0A2B,8705
8693,1A0B,8705
0983,0A2B,8705
9827,0A2B,8705
8251,1A1B,8705
1986,0A1B,8705
6195,1A0B,8705
5976,0A2B,8705
7940,0A2B,8705
6270,0A2B,8705
4637,0A1B,8705
6357,0A2B,8705
6839,0A1B,8705
9873,0A2B,8705
4975,1A1B,8705
4069,0A1B,8705
4196,0A0B,8705
4269,0A0B,8705
6950,0A2B,8705
3057,0A3B,8705
8350,1A2B,8705
7583,0A3B,8705
0378,0A3B,8705
0753,1A2B,8705
8035,2A1B,8705
8057,1A3B,8705
7580,0A4B,8705
0875,1A3B,8705
5870,0A4B,8705
7508,1A3B,8705
5078,0A4B,8705
8570,1A3B,8705
8705,4A0B,8705
