guess,compare,ans
1068,1A0B,2467
1867,2A0B,2467
7265,1A2B,2467
8672,0A3B,2467
5826,0A2B,2467
6708,0A2B,2467
7039,0A1B,2467
3570,0A1B,2467
5036,0A1B,2467
5632,0A2B,2467
0321,0A1B,2467
6231,0A2B,2467
1375,0A1B,2467
3975,0A1B,2467
6593,0A1B,2467
6319,0A1B,2467
6341,0A2B,2467
4793,0A2B,2467
3864,1A1B,2467
6954,0A2B,2467
9147,1A1B,2467
7408,1A1B,2467
3178,0A1B,2467
2837,2A0B,2467
8512,0A1B,2467
2571,1A1B,2467
6285,0A2B,2467
8792,0A2B,2467
3258,0A1B,2467
5182,0A1B,2467
5824,0A2B,2467
5162,1A1B,2467
7268,1A2B,2467
2861,2A0B,2467
3841,0A1B,2467
5143,0A1B,2467
1834,0A1B,2467
8514,0A1B,2467
4591,0A1B,2467
2467,4A0B,2467
