guess,compare,ans
3421,1A1B,6437
3518,0A1B,6437
5371,0A2B,6437
3762,0A3B,6437
6297,2A0B,6437
2163,0A2B,6437
4683,0A3B,6437
7386,0A3B,6437
7963,0A3B,6437
1973,0A2B,6437
1750,0A1B,6437
7541,0A2B,6437
8704,0A2B,6437
9750,0A1B,6437
9704,0A2B,6437
3089,0A1B,6437
9843,0A2B,6437
3608,0A2B,6437
3726,0A3B,6437
9372,0A2B,6437
9240,0A1B,6437
9450,1A0B,6437
3905,0A1B,6437
9380,0A1B,6437
0395,0A1B,6437
8390,0A1B,6437
9043,0A2B,6437
8364,0A3B,6437
3645,0A3B,6437
6934,2A1B,6437
6432,3A0B,6437
6230,2A0B,6437
4650,0A2B,6437
6395,1A1B,6437
9046,0A2B,6437
9243,0A2B,6437
9027,1A0B,6437
2978,0A1B,6437
9482,1A0B,6437
6437,4A0B,6437
