guess,compare,ans
0326,0A2B,9267
7635,0A2B,9267
3962,1A2B,9267
2096,0A3B,9267
2406,0A2B,9267
2097,1A2B,9267
3207,2A0B,9267
2879,0A3B,9267
2980,0A2B,9267
1078,0A1B,9267
1897,1A1B,9267
4318,0A0B,9267
5297,2A1B,9267
5907,1A1B,9267
6952,0A3B,9267
9657,2A1B,9267
2597,1A2B,9267
2596,0A3B,9267
0956,0A2B,9267
2670,0A3B,9267
2675,0A3B,9267
0652,0A2B,9267
6795,0A3B,9267
9076,1A2B,9267
6579,0A3B,9267
9652,1A2B,9267
9250,2A0B,9267
2796,0A4B,9267
9627,2A2B,9267
6927,1A3B,9267
2697,1A3B,9267
7629,0A4B,9267
9267,4A0B,9267
