guess,compare,ans
3257,0A3B,5782
5783,3A0B,5782
8563,0A2B,5782
6502,1A1B,5782
6815,0A2B,5782
7153,0A2B,5782
7618,0A2B,5782
6538,0A2B,5782
8310,0A1B,5782
4803,0A1B,5782
0468,0A1B,5782
0984,1A0B,5782
4509,0A1B,5782
0479,0A1B,5782
7450,0A2B,5782
0159,0A1B,5782
0491,0A0B,5782
9850,0A2B,5782
8675,0A3B,5782
7652,1A2B,5782
5628,1A2B,5782
2768,1A2B,5782
3786,2A0B,5782
3572,1A2B,5782
3562,1A1B,5782
8327,0A3B,5782
3582,2A1B,5782
6528,0A3B,5782
3658,0A2B,5782
7528,0A4B,5782
8725,1A3B,5782
8527,0A4B,5782
7285,1A3B,5782
7825,0A4B,5782
8257,0A4B,5782
5287,2A2B,5782
2587,1A3B,5782
5827,1A3B,5782
5782,4A0B,5782
