guess,compare,ans
6047,1A1B,6590
1086,0A2B,6590
8319,0A1B,6590
3089,0A2B,6590
9735,0A2B,6590
9413,0A1B,6590
6314,1A0B,6590
1763,0A1B,6590
1357,0A1B,6590
3507,1A1B,6590
1950,1A2B,6590
1259,0A2B,6590
4109,0A2B,6590
0597,2A1B,6590
7980,1A1B,6590
2903,0A2B,6590
2570,2A0B,6590
3587,1A0B,6590
8935,0A2B,6590
0869,0A3B,6590
9058,0A3B,6590
4805,0A2B,6590
5360,1A2B,6590
3608,0A2B,6590
0573,1A1B,6590
4637,0A1B,6590
7413,0A0B,6590
7426,0A1B,6590
7496,1A1B,6590
6985,1A2B,6590
6098,2A1B,6590
8596,2A1B,6590
8560,2A1B,6590
2658,0A2B,6590
9208,0A2B,6590
6085,1A2B,6590
8602,0A2B,6590
5980,1A2B,6590
5689,0A3B,6590
6590,4A0B,6590
