guess,compare,ans
8746,0A0B,3921
2153,0A3B,3921
5320,1A1B,3921
1390,0A3B,3921
1203,0A3B,3921
0512,0A2B,3921
3950,2A0B,3921
1023,1A2B,3921
0291,1A2B,3921
0512,0A2B,3921
9350,0A2B,3921
0215,0A2B,3921
1390,0A3B,3921
1059,0A2B,3921
5230,0A2B,3921
3019,1A2B,3921
2093,0A3B,3921
5392,0A3B,3921
5093,0A2B,3921
2310,0A3B,3921
2901,2A1B,3921
9103,0A3B,3921
2930,1A2B,3921
2950,1A1B,3921
2913,1A3B,3921
2193,0A4B,3921
1293,0A4B,3921
1932,1A3B,3921
1239,0A4B,3921
9123,1A3B,3921
2931,2A2B,3921
9231,1A3B,3921
3921,4A0B,3921
