guess,compare,ans
7843,0A2B,6481
2803,0A1B,6481
7283,1A0B,6481
2867,0A2B,6481
2916,0A2B,6481
6207,1A0B,6481
2107,0A1B,6481
2179,0A1B,6481
7298,0A1B,6481
2597,0A0B,6481
9276,0A1B,6481
4692,0A2B,6481
6084,2A1B,6481
4083,1A1B,6481
8163,0A3B,6481
6083,2A0B,6481
6413,2A1B,6481
8346,0A3B,6481
0683,1A1B,6481
1384,1A2B,6481
3164,0A3B,6481
3846,0A3B,6481
1683,1A2B,6481
6083,2A0B,6481
0143,0A2B,6481
8136,0A3B,6481
3081,2A0B,6481
8406,1A2B,6481
6034,1A1B,6481
6381,3A0B,6481
3806,0A2B,6481
4631,1A2B,6481
6481,4A0B,6481
