guess,compare,ans
5081,1A1B,5214
0982,0A1B,5214
0582,0A2B,5214
3298,1A0B,5214
2843,0A2B,5214
7142,0A3B,5214
7245,1A2B,5214
5024,2A1B,5214
0459,0A2B,5214
1754,1A2B,5214
1567,0A2B,5214
2376,0A1B,5214
6123,0A2B,5214
1347,0A2B,5214
2176,0A2B,5214
8962,0A1B,5214
9846,0A1B,5214
6981,0A1B,5214
8129,0A2B,5214
5621,1A2B,5214
6051,0A2B,5214
8751,0A2B,5214
2385,0A2B,5214
2890,0A1B,5214
3902,0A1B,5214
0493,0A1B,5214
1430,0A2B,5214
4539,0A2B,5214
9264,2A0B,5214
9534,1A1B,5214
3790,0A0B,5214
4526,0A3B,5214
6512,1A2B,5214
6254,2A1B,5214
2854,1A2B,5214
8564,1A1B,5214
2415,1A3B,5214
2514,2A2B,5214
5214,4A0B,5214
