guess,compare,ans
7652,1A2B,2674
7862,0A3B,2674
8326,0A2B,2674
3420,0A2B,2674
3089,0A0B,2674
4521,0A2B,2674
6715,0A2B,2674
6124,1A2B,2674
6152,0A2B,2674
4167,0A3B,2674
6172,1A2B,2674
2675,3A0B,2674
2156,1A1B,2674
6547,0A3B,2674
2475,2A1B,2674
1754,1A1B,2674
5216,0A2B,2674
5147,0A2B,2674
6127,0A3B,2674
7215,0A2B,2674
6145,0A2B,2674
5721,0A2B,2674
6425,0A3B,2674
4215,0A2B,2674
5176,1A1B,2674
2461,1A2B,2674
4167,0A3B,2674
5146,0A2B,2674
7621,1A2B,2674
2576,2A1B,2674
5472,1A2B,2674
4517,0A2B,2674
1624,2A1B,2674
4152,0A2B,2674
7516,0A2B,2674
7214,1A2B,2674
7641,1A2B,2674
4672,2A2B,2674
2764,2A2B,2674
2674,4A0B,2674
