guess,compare,ans
7405,1A1B,9085
7109,0A2B,9085
9512,1A1B,9085
4582,1A1B,9085
8627,0A1B,9085
6978,0A2B,9085
5893,0A3B,9085
6839,0A2B,9085
3028,1A1B,9085
0126,0A1B,9085
2681,1A0B,9085
1026,1A0B,9085
6130,0A1B,9085
0463,0A1B,9085
3620,0A1B,9085
6830,0A2B,9085
8072,1A1B,9085
5783,1A1B,9085
0253,0A2B,9085
5064,1A1B,9085
2346,0A0B,9085
1580,1A2B,9085
7580,1A2B,9085
7150,0A2B,9085
8079,1A2B,9085
0178,0A2B,9085
5097,1A2B,9085
0175,1A1B,9085
0978,0A3B,9085
8795,1A2B,9085
9518,1A2B,9085
8501,0A3B,9085
0591,0A3B,9085
8509,0A4B,9085
5908,0A4B,9085
8059,1A3B,9085
8950,0A4B,9085
9058,2A2B,9085
0958,0A4B,9085
9085,4A0B,9085
