guess,compare,ans
1907,1A0B,1628
2791,0A2B,1628
7569,0A1B,1628
0967,0A1B,1628
0297,0A1B,1628
7302,0A1B,1628
0725,1A0B,1628
5026,1A1B,1628
3902,0A1B,1628
0238,1A1B,1628
0627,2A0B,1628
5608,2A0B,1628
6259,0A2B,1628
6745,0A1B,1628
9674,1A0B,1628
6741,0A2B,1628
2701,0A2B,1628
7609,1A0B,1628
7169,0A2B,1628
0786,0A2B,1628
0185,0A2B,1628
0368,1A1B,1628
2648,2A1B,1628
9426,1A1B,1628
4532,0A1B,1628
3654,1A0B,1628
6513,0A2B,1628
9456,0A1B,1628
6957,0A1B,1628
5963,0A1B,1628
6583,0A2B,1628
3789,0A1B,1628
9087,0A1B,1628
8069,0A2B,1628
9236,0A2B,1628
0532,0A1B,1628
1302,1A1B,1628
4503,0A0B,1628
1627,3A0B,1628
1628,4A0B,1628
