guess,compare,ans
2014,0A1B,1693
4921,0A2B,1693
7945,0A1B,1693
2597,1A0B,1693
1597,2A0B,1693
8590,1A0B,1693
8035,0A1B,1693
3180,0A2B,1693
5134,0A2B,1693
5671,1A1B,1693
4587,0A0B,1693
6901,0A3B,1693
6103,1A2B,1693
0263,1A1B,1693
9061,0A3B,1693
1029,1A1B,1693
6310,0A3B,1693
6019,0A3B,1693
1390,2A1B,1693
0169,0A3B,1693
2910,0A2B,1693
2369,0A3B,1693
0692,2A0B,1693
3102,0A2B,1693
2690,2A0B,1693
3012,0A2B,1693
3926,0A3B,1693
3609,1A2B,1693
0391,1A2B,1693
1609,2A1B,1693
9206,0A2B,1693
1093,3A0B,1693
1963,2A2B,1693
9613,2A2B,1693
9163,1A3B,1693
6913,1A3B,1693
3961,0A4B,1693
1693,4A0B,1693
