guess,compare,ans
5709,0A3B,0675
0275,3A0B,0675
2607,1A2B,0675
6701,0A3B,0675
6407,0A3B,0675
0267,1A2B,0675
4706,0A3B,0675
4079,1A1B,0675
0157,1A2B,0675
0137,1A1B,0675
7189,0A1B,0675
2879,1A0B,0675
3978,1A0B,0675
8932,0A0B,0675
4378,1A0B,0675
7083,0A2B,0675
6071,1A2B,0675
5716,0A3B,0675
4756,0A3B,0675
6045,1A2B,0675
0641,2A0B,0675
5047,0A3B,0675
7015,1A2B,0675
0754,1A2B,0675
6570,1A3B,0675
6705,1A3B,0675
7065,1A3B,0675
7560,0A4B,0675
0576,2A2B,0675
5076,1A3B,0675
7506,0A4B,0675
0756,1A3B,0675
0675,4A0B,0675
