guess,compare,ans
2849,1A1B,9813
9512,2A0B,9813
5326,0A1B,9813
2543,1A0B,9813
5213,2A0B,9813
0156,0A1B,9813
7601,0A1B,9813
6150,0A1B,9813
6801,1A1B,9813
6149,0A2B,9813
4813,3A0B,9813
8453,1A1B,9813
9743,2A0B,9813
9803,3A0B,9813
2809,1A1B,9813
0935,0A2B,9813
0796,0A1B,9813
9601,1A1B,9813
6739,0A2B,9813
8536,0A2B,9813
3541,0A2B,9813
7401,0A1B,9813
0479,0A1B,9813
4897,1A1B,9813
2709,0A1B,9813
3027,0A1B,9813
4320,0A1B,9813
5234,0A1B,9813
5314,1A1B,9813
7845,1A0B,9813
7685,0A1B,9813
8672,0A1B,9813
6578,0A1B,9813
2586,0A1B,9813
6052,0A0B,9813
8156,0A2B,9813
1783,1A2B,9813
1938,0A4B,9813
1983,1A3B,9813
9813,4A0B,9813
