guess,compare,ans
8512,0A2B,2608
3178,1A0B,2608
1398,1A0B,2608
0318,1A1B,2608
2816,1A2B,2608
7261,0A2B,2608
3120,0A2B,2608
0917,0A1B,2608
5071,0A1B,2608
8150,0A2B,2608
8659,1A1B,2608
6813,0A2B,2608
5736,0A1B,2608
3156,0A1B,2608
6185,0A2B,2608
0138,1A1B,2608
4306,1A1B,2608
3768,1A1B,2608
2586,1A2B,2608
3568,1A1B,2608
7869,0A2B,2608
9460,0A2B,2608
8903,1A1B,2608
3874,0A1B,2608
4375,0A0B,2608
7482,0A2B,2608
2189,1A1B,2608
6908,2A1B,2608
8092,0A3B,2608
1902,1A1B,2608
0168,1A2B,2608
2108,3A0B,2608
2910,1A1B,2608
1680,1A2B,2608
6091,0A2B,2608
1268,1A2B,2608
0821,0A3B,2608
1680,1A2B,2608
1268,1A2B,2608
2608,4A0B,2608
