guess,compare,ans
5820,0A2B,8392
4287,0A2B,8392
4973,0A2B,8392
9284,0A3B,8392
9214,0A2B,8392
8021,1A1B,8392
5826,0A2B,8392
6945,0A1B,8392
4685,0A1B,8392
5681,0A1B,8392
7816,0A1B,8392
9178,0A2B,8392
9804,0A2B,8392
3492,2A1B,8392
0923,0A3B,8392
2970,0A2B,8392
9580,0A2B,8392
5194,1A0B,8392
5497,1A0B,8392
4925,0A2B,8392
5487,0A1B,8392
6785,0A1B,8392
6781,0A1B,8392
7126,0A1B,8392
2571,0A1B,8392
6751,0A0B,8392
5273,0A2B,8392
3092,2A1B,8392
9243,0A3B,8392
2938,0A4B,8392
3289,0A4B,8392
3829,0A4B,8392
2398,2A2B,8392
3298,1A3B,8392
9328,1A3B,8392
8392,4A0B,8392
