guess,compare,ans
6859,1A1B,2845
0839,1A0B,2845
3084,0A2B,2845
7049,1A0B,2845
5094,0A2B,2845
0582,0A3B,2845
0256,0A2B,2845
3061,0A0B,2845
7582,0A3B,2845
9275,1A1B,2845
4782,0A3B,2845
2498,1A2B,2845
4897,1A1B,2845
2598,1A2B,2845
5987,0A2B,2845
2894,2A1B,2845
4895,2A1B,2845
4987,0A2B,2845
9425,1A2B,2845
4298,0A3B,2845
5492,0A3B,2845
2598,1A2B,2845
9542,1A2B,2845
9257,0A2B,2845
7248,1A2B,2845
7948,1A1B,2845
2589,1A2B,2845
8572,0A3B,2845
5247,1A2B,2845
7584,0A3B,2845
9784,0A2B,2845
9275,1A1B,2845
8457,0A3B,2845
7894,1A1B,2845
4275,1A2B,2845
5847,2A1B,2845
4582,0A4B,2845
5284,0A4B,2845
4285,1A3B,2845
2845,4A0B,2845
