guess,compare,ans
4612,1A1B,4791
2347,0A2B,4791
9735,1A1B,4791
4956,1A1B,4791
9638,0A1B,4791
6489,0A2B,4791
9650,0A1B,4791
0985,0A1B,4791
7059,0A2B,4791
9513,0A2B,4791
2985,0A1B,4791
2594,1A1B,4791
4537,1A1B,4791
2643,0A1B,4791
1624,0A2B,4791
4510,1A1B,4791
4956,1A1B,4791
5142,0A2B,4791
1027,0A2B,4791
9706,1A1B,4791
4560,1A0B,4791
9045,0A2B,4791
4703,2A0B,4791
4106,1A1B,4791
7654,0A2B,4791
6148,0A2B,4791
6492,1A1B,4791
8476,0A2B,4791
1976,0A3B,4791
9786,1A1B,4791
7238,0A1B,4791
7893,1A1B,4791
3294,1A1B,4791
5124,0A2B,4791
3291,2A0B,4791
9145,0A3B,4791
1245,0A2B,4791
4971,2A2B,4791
4917,1A3B,4791
4791,4A0B,4791
