guess,compare,ans
6347,0A2B,9460
6279,0A2B,9460
8246,0A2B,9460
9263,2A0B,9460
1279,0A1B,9460
9827,1A0B,9460
8579,0A1B,9460
9870,2A0B,9460
4750,1A1B,9460
8097,0A2B,9460
9368,2A0B,9460
7394,0A2B,9460
5419,1A1B,9460
9605,1A2B,9460
9615,1A1B,9460
9305,1A1B,9460
1596,0A2B,9460
0563,1A1B,9460
5092,0A2B,9460
0931,0A2B,9460
3128,0A0B,9460
0569,1A2B,9460
9654,1A2B,9460
6054,0A3B,9460
0596,0A3B,9460
0654,0A3B,9460
5746,0A2B,9460
4069,1A3B,9460
9406,2A2B,9460
4906,0A4B,9460
0496,1A3B,9460
6409,1A3B,9460
9046,1A3B,9460
9604,1A3B,9460
9460,4A0B,9460
