guess,compare,ans
7452,0A3B,1574
2647,0A2B,1574
5327,0A2B,1574
1539,2A0B,1574
8529,1A0B,1574
8725,0A2B,1574
4281,0A2B,1574
4091,0A2B,1574
9621,0A1B,1574
2761,0A2B,1574
4796,0A2B,1574
1364,2A0B,1574
3049,0A1B,1574
4503,1A1B,1574
7853,0A2B,1574
1370,2A0B,1574
5327,0A2B,1574
9123,0A1B,1574
1523,2A0B,1574
7032,0A1B,1574
8723,0A1B,1574
2835,0A1B,1574
5628,0A1B,1574
5642,0A2B,1574
9845,0A2B,1574
2478,1A1B,1574
7034,1A1B,1574
4513,1A2B,1574
5137,0A3B,1574
7501,1A2B,1574
5817,0A3B,1574
8759,0A2B,1574
8516,1A1B,1574
5623,0A1B,1574
2368,0A0B,1574
2153,0A2B,1574
7514,2A2B,1574
5417,0A4B,1574
5714,1A3B,1574
1574,4A0B,1574
