guess,compare,ans
2793,0A3B,9376
9527,1A1B,9376
7362,1A2B,9376
3827,0A2B,9376
8671,1A1B,9376
1397,1A2B,9376
2731,0A2B,9376
4931,0A2B,9376
8739,0A3B,9376
8963,0A3B,9376
3962,0A3B,9376
3729,0A3B,9376
6732,0A3B,9376
3724,0A2B,9376
2984,0A1B,9376
4286,1A0B,9376
4298,0A1B,9376
8239,0A2B,9376
8653,0A2B,9376
9567,1A2B,9376
5269,0A2B,9376
4591,0A1B,9376
6519,0A2B,9376
2531,0A1B,9376
1250,0A0B,9376
7351,1A1B,9376
3987,0A3B,9376
4379,2A1B,9376
9873,2A1B,9376
8396,2A1B,9376
8376,3A0B,9376
3648,0A2B,9376
9378,3A0B,9376
8697,0A3B,9376
8497,0A2B,9376
3648,0A2B,9376
4978,1A1B,9376
9643,1A2B,9376
7634,0A3B,9376
9376,4A0B,9376
