guess,compare,ans
1278,0A2B,3017
2103,0A3B,3017
1602,0A2B,3017
4052,1A0B,3017
3502,1A1B,3017
2708,0A2B,3017
1248,0A1B,3017
2048,1A0B,3017
7048,1A1B,3017
6240,0A1B,3017
6412,1A0B,3017
1463,0A2B,3017
9430,0A2B,3017
3965,1A0B,3017
9523,0A1B,3017
1259,0A1B,3017
8512,1A0B,3017
5280,0A1B,3017
2830,0A2B,3017
7089,1A1B,3017
8675,0A1B,3017
6718,1A1B,3017
4376,0A2B,3017
1438,0A2B,3017
5198,0A1B,3017
8965,0A0B,3017
9018,2A0B,3017
0214,1A1B,3017
2173,0A3B,3017
3714,2A1B,3017
4107,1A2B,3017
0472,0A2B,3017
4713,1A2B,3017
0473,0A3B,3017
7204,0A2B,3017
2310,1A2B,3017
2340,0A2B,3017
7210,1A2B,3017
7214,1A1B,3017
3017,4A0B,3017
