guess,compare,ans
1894,0A2B,2487
9456,1A0B,2487
4056,0A1B,2487
1540,0A1B,2487
4851,0A2B,2487
4120,0A2B,2487
5149,0A1B,2487
8945,0A2B,2487
4209,0A2B,2487
3809,0A1B,2487
0683,1A0B,2487
0263,0A1B,2487
5206,0A1B,2487
0612,0A1B,2487
9610,0A0B,2487
3621,0A1B,2487
7316,0A1B,2487
6831,0A1B,2487
4136,0A1B,2487
3716,0A1B,2487
1873,0A2B,2487
5384,1A1B,2487
2857,2A1B,2487
7823,0A3B,2487
5823,0A2B,2487
4857,1A2B,2487
5738,0A2B,2487
5742,0A3B,2487
2748,1A3B,2487
2847,2A2B,2487
8247,1A3B,2487
4827,1A3B,2487
7842,0A4B,2487
2487,4A0B,2487
