guess,compare,ans
7902,1A1B,0532
3271,0A2B,0532
7035,1A2B,0532
9350,0A3B,0532
3560,1A2B,0532
5073,0A3B,0532
5027,0A3B,0532
2076,0A2B,0532
7013,0A2B,0532
9712,1A0B,0532
9201,0A2B,0532
5240,0A3B,0532
2750,0A3B,0532
2150,0A3B,0532
2701,0A2B,0532
2913,0A2B,0532
2347,0A2B,0532
3829,0A2B,0532
3178,0A1B,0532
7134,1A0B,0532
4372,1A1B,0532
8231,1A1B,0532
7932,2A0B,0532
1726,0A1B,0532
6827,0A1B,0532
9268,0A1B,0532
9280,0A2B,0532
6059,0A2B,0532
9527,1A1B,0532
5670,0A2B,0532
2704,0A2B,0532
6203,0A3B,0532
6052,1A2B,0532
6251,0A2B,0532
4715,0A1B,0532
5407,0A2B,0532
5941,0A1B,0532
9458,0A1B,0532
4259,0A2B,0532
0532,4A0B,0532
