guess,compare,ans
3681,0A2B,6215
6751,1A2B,6215
5016,1A2B,6215
0635,1A1B,6215
1345,1A1B,6215
5839,0A1B,6215
5378,0A1B,6215
2357,0A2B,6215
8329,0A1B,6215
1893,0A1B,6215
2839,0A1B,6215
3258,1A1B,6215
3756,0A2B,6215
6283,2A0B,6215
6584,1A1B,6215
5908,0A1B,6215
1850,0A2B,6215
5192,0A3B,6215
1725,1A2B,6215
1827,0A2B,6215
2973,0A1B,6215
8972,0A1B,6215
8974,0A0B,6215
5897,0A1B,6215
0957,0A1B,6215
5270,1A1B,6215
5160,0A3B,6215
6125,2A2B,6215
6512,2A2B,6215
1625,1A3B,6215
2165,1A3B,6215
5126,0A4B,6215
6215,4A0B,6215
