guess,compare,ans
0251,0A1B,8472
5260,0A1B,8472
4652,1A1B,8472
8206,1A1B,8472
6834,0A2B,8472
7163,0A1B,8472
9673,1A0B,8472
7036,0A1B,8472
0387,0A2B,8472
3204,0A2B,8472
4109,0A1B,8472
4015,0A1B,8472
4519,0A1B,8472
2159,0A1B,8472
2510,0A1B,8472
0281,0A2B,8472
7061,0A1B,8472
1074,1A1B,8472
8173,2A0B,8472
4897,0A3B,8472
8473,3A0B,8472
3740,0A2B,8472
5479,2A0B,8472
4968,0A2B,8472
5483,1A1B,8472
3861,0A1B,8472
6418,1A1B,8472
0487,1A2B,8472
6874,1A2B,8472
6347,0A2B,8472
7053,0A1B,8472
3572,2A0B,8472
9358,0A1B,8472
0953,0A0B,8472
3549,0A1B,8472
4793,0A2B,8472
7684,0A3B,8472
7426,1A2B,8472
8742,2A2B,8472
8472,4A0B,8472
