guess,compare,ans
6134,0A1B,7652
6147,0A2B,7652
4215,0A2B,7652
5269,0A3B,7652
8259,1A1B,7652
9135,0A1B,7652
9325,0A2B,7652
5304,0A1B,7652
2534,0A2B,7652
2381,0A1B,7652
2031,0A1B,7652
0251,1A1B,7652
0756,1A2B,7652
7360,1A1B,7652
0392,1A0B,7652
3906,0A1B,7652
3029,0A1B,7652
9820,0A1B,7652
2981,0A1B,7652
2968,0A2B,7652
2058,1A1B,7652
7105,1A1B,7652
5691,1A1B,7652
6538,0A2B,7652
3159,1A0B,7652
9715,0A2B,7652
9374,0A1B,7652
9317,0A1B,7652
7130,1A0B,7652
0613,1A0B,7652
9631,1A0B,7652
2916,0A2B,7652
2514,0A2B,7652
9134,0A0B,7652
7582,2A1B,7652
0827,0A2B,7652
5860,0A2B,7652
2705,0A3B,7652
7065,1A2B,7652
7652,4A0B,7652
