guess,compare,ans
2178,1A1B,2805
7615,1A0B,2805
5173,0A1B,2805
7853,1A1B,2805
7689,0A1B,2805
3786,0A1B,2805
7086,0A2B,2805
8695,1A1B,2805
5627,0A2B,2805
3261,0A1B,2805
7123,0A1B,2805
7631,0A0B,2805
7421,0A1B,2805
5472,0A2B,2805
4805,3A0B,2805
8945,1A1B,2805
2049,1A1B,2805
9508,1A2B,2805
9480,0A2B,2805
0925,1A2B,2805
0249,0A2B,2805
0584,0A3B,2805
9048,0A2B,2805
2589,1A2B,2805
0895,2A1B,2805
8529,0A3B,2805
8950,0A3B,2805
4859,1A1B,2805
2950,1A2B,2805
2045,2A1B,2805
0249,0A2B,2805
8950,0A3B,2805
8025,1A3B,2805
2085,2A2B,2805
0285,1A3B,2805
5082,0A4B,2805
2805,4A0B,2805
