guess,compare,ans
4875,0A2B,5706
5830,1A1B,5706
1354,0A1B,5706
4051,0A2B,5706
7954,0A2B,5706
8279,0A1B,5706
0972,0A2B,5706
6901,1A1B,5706
3986,1A0B,5706
0693,0A2B,5706
3074,0A2B,5706
0391,0A1B,5706
3180,0A1B,5706
7038,0A2B,5706
0275,0A3B,5706
6275,0A3B,5706
5687,1A2B,5706
2876,1A1B,5706
1647,0A2B,5706
1495,0A1B,5706
5164,1A1B,5706
3476,1A1B,5706
1936,1A0B,5706
3109,1A0B,5706
5319,1A0B,5706
6519,0A2B,5706
3589,0A1B,5706
2385,0A1B,5706
2893,0A0B,5706
3820,0A1B,5706
3128,0A0B,5706
8263,0A1B,5706
3856,1A1B,5706
4065,0A3B,5706
6047,0A3B,5706
7506,2A2B,5706
7560,0A4B,5706
5706,4A0B,5706
