guess,compare,ans
4325,0A1B,3019
3952,1A1B,3019
9501,0A3B,3019
5960,0A2B,3019
5017,2A0B,3019
7812,1A0B,3019
8371,0A2B,3019
1043,1A2B,3019
3051,2A1B,3019
0915,1A2B,3019
2095,1A1B,3019
5931,0A3B,3019
3917,2A1B,3019
6317,1A1B,3019
8341,0A2B,3019
6412,1A0B,3019
3612,2A0B,3019
6943,0A2B,3019
4912,1A1B,3019
0694,0A2B,3019
6018,2A0B,3019
1748,0A1B,3019
6174,0A1B,3019
7814,1A0B,3019
7140,0A2B,3019
3402,1A1B,3019
2153,0A2B,3019
3862,1A0B,3019
9823,0A2B,3019
1380,0A3B,3019
4081,1A1B,3019
4985,0A1B,3019
4509,1A1B,3019
4912,1A1B,3019
8952,0A1B,3019
2879,1A0B,3019
8709,1A1B,3019
2409,1A1B,3019
5320,0A2B,3019
3019,4A0B,3019
