guess,compare,ans
3609,0A1B,8726
3460,0A1B,8726
9640,0A1B,8726
6014,0A1B,8726
4671,0A2B,8726
8571,1A1B,8726
9861,0A2B,8726
2486,1A2B,8726
3846,1A1B,8726
4261,0A2B,8726
1720,2A0B,8726
6103,0A1B,8726
7160,0A2B,8726
1745,1A0B,8726
4957,0A1B,8726
5791,1A0B,8726
1729,2A0B,8726
9208,0A2B,8726
8619,1A1B,8726
2806,1A2B,8726
8609,1A1B,8726
9873,0A2B,8726
0297,0A2B,8726
7324,1A1B,8726
2750,1A1B,8726
2671,0A3B,8726
2467,0A3B,8726
2648,0A3B,8726
8924,2A0B,8726
3458,0A1B,8726
3148,0A1B,8726
2184,0A2B,8726
4203,0A1B,8726
0834,0A1B,8726
0382,0A2B,8726
2376,1A2B,8726
7286,1A3B,8726
8726,4A0B,8726
