guess,compare,ans
5380,0A2B,7608
6809,1A2B,7608
8692,1A1B,7608
0936,0A2B,7608
0387,0A3B,7608
2837,0A2B,7608
6289,0A2B,7608
9784,0A2B,7608
7069,1A2B,7608
0716,0A3B,7608
6307,1A2B,7608
6039,0A2B,7608
9467,0A2B,7608
4817,0A2B,7608
7809,2A1B,7608
8794,0A2B,7608
8935,0A1B,7608
5823,0A1B,7608
8432,0A1B,7608
2783,0A2B,7608
7369,1A1B,7608
7256,1A1B,7608
7342,1A0B,7608
7328,2A0B,7608
8953,0A1B,7608
3879,0A2B,7608
2197,0A1B,7608
9187,0A2B,7608
0281,0A2B,7608
0458,1A1B,7608
2043,0A1B,7608
3425,0A0B,7608
0231,0A1B,7608
1026,0A2B,7608
1709,1A1B,7608
9806,1A2B,7608
7689,2A1B,7608
9087,0A3B,7608
8071,0A3B,7608
7608,4A0B,7608
