guess,compare,ans
9710,0A2B,7504
9875,0A2B,7504
2981,0A0B,7504
7635,1A1B,7504
4706,1A2B,7504
3604,2A0B,7504
5734,1A2B,7504
5730,0A3B,7504
5376,0A2B,7504
4560,1A2B,7504
7064,2A1B,7504
4065,0A3B,7504
5076,0A3B,7504
0375,0A3B,7504
5473,0A3B,7504
7430,1A2B,7504
0354,1A2B,7504
3056,0A2B,7504
5473,0A3B,7504
7653,1A1B,7504
3504,3A0B,7504
6305,1A1B,7504
0374,1A2B,7504
3754,1A2B,7504
0375,0A3B,7504
4357,0A3B,7504
7643,1A1B,7504
0456,0A3B,7504
6047,0A3B,7504
5674,1A2B,7504
5736,0A2B,7504
3045,0A3B,7504
4635,0A2B,7504
5307,1A2B,7504
4703,1A2B,7504
4067,0A3B,7504
4370,0A3B,7504
3467,0A2B,7504
7540,2A2B,7504
7504,4A0B,7504
