guess,compare,ans
1728,1A2B,8741
7168,0A3B,8741
3618,0A2B,8741
3985,0A1B,8741
5894,0A2B,8741
6149,1A1B,8741
9187,0A3B,8741
9847,1A2B,8741
7048,1A2B,8741
7846,1A2B,8741
4087,0A3B,8741
8270,1A1B,8741
2746,2A0B,8741
6875,0A2B,8741
8259,1A0B,8741
2986,0A1B,8741
6297,0A1B,8741
1762,1A1B,8741
4623,0A1B,8741
8246,2A0B,8741
4369,0A1B,8741
3489,0A2B,8741
6539,0A0B,8741
0874,0A3B,8741
1048,1A2B,8741
4218,0A3B,8741
1742,2A1B,8741
2170,0A2B,8741
8401,2A1B,8741
4821,1A2B,8741
1048,1A2B,8741
4817,0A4B,8741
1748,2A2B,8741
7148,1A3B,8741
4718,1A3B,8741
8741,4A0B,8741
