guess,compare,ans
2865,1A1B,3567
0563,2A1B,3567
7053,0A3B,3567
3754,1A2B,3567
5387,1A2B,3567
5678,0A3B,3567
2758,0A2B,3567
3207,2A0B,3567
8537,2A1B,3567
5382,0A2B,3567
6028,0A1B,3567
8263,1A1B,3567
1627,1A1B,3567
0628,0A1B,3567
2681,0A1B,3567
0826,0A1B,3567
3806,1A1B,3567
0973,0A2B,3567
0672,0A2B,3567
6213,0A2B,3567
1670,0A2B,3567
7092,0A1B,3567
8079,0A1B,3567
5970,0A2B,3567
5402,0A1B,3567
5241,0A1B,3567
1240,0A0B,3567
3251,1A1B,3567
3895,1A1B,3567
6937,1A2B,3567
7893,0A2B,3567
5786,0A3B,3567
3567,4A0B,3567
