guess,compare,ans
9873,3A0B,2873
8794,0A2B,2873
9037,0A2B,2873
6593,1A0B,2873
6397,0A2B,2873
7403,1A1B,2873
9780,0A2B,2873
8205,0A2B,2873
3908,0A2B,2873
4508,0A1B,2873
8407,0A2B,2873
8305,0A2B,2873
4836,1A1B,2873
4189,0A1B,2873
9648,0A1B,2873
2946,1A0B,2873
6592,0A1B,2873
6125,0A1B,2873
1962,0A1B,2873
0169,0A0B,2873
7612,0A2B,2873
2457,1A1B,2873
8734,0A3B,2873
8754,0A2B,2873
3724,0A3B,2873
2438,1A2B,2873
8523,1A2B,2873
8423,1A2B,2873
7824,1A2B,2873
7384,0A3B,2873
2734,1A2B,2873
3457,0A2B,2873
4852,1A1B,2873
4732,0A3B,2873
7235,0A3B,2873
2543,2A0B,2873
3847,1A2B,2873
8234,0A3B,2873
3278,1A3B,2873
2873,4A0B,2873
