guess,compare,ans
6154,1A2B,8514
4619,1A1B,8514
5143,0A3B,8514
1532,1A1B,8514
1739,0A1B,8514
1389,0A2B,8514
1290,0A1B,8514
1298,0A2B,8514
7381,0A2B,8514
8752,1A1B,8514
2506,1A0B,8514
2057,0A1B,8514
0274,1A0B,8514
3027,0A0B,8514
4870,0A2B,8514
6584,2A1B,8514
5186,0A3B,8514
6195,0A2B,8514
4861,0A3B,8514
9468,0A2B,8514
4615,1A2B,8514
9564,2A0B,8514
9184,1A2B,8514
4598,1A2B,8514
8951,1A2B,8514
5869,0A2B,8514
1645,0A3B,8514
1496,0A2B,8514
9568,1A1B,8514
4615,1A2B,8514
1594,2A1B,8514
1498,0A3B,8514
9186,0A2B,8514
4185,0A4B,8514
4851,0A4B,8514
8415,2A2B,8514
4815,1A3B,8514
1485,0A4B,8514
5418,1A3B,8514
8514,4A0B,8514
