guess,compare,ans
4691,1A1B,6371
3468,0A2B,6371
1374,2A1B,6371
3178,1A2B,6371
7148,0A2B,6371
5816,0A2B,6371
4916,0A2B,6371
0891,1A0B,6371
6189,1A1B,6371
9604,0A1B,6371
8496,0A1B,6371
6459,1A0B,6371
5960,0A1B,6371
7096,0A2B,6371
7850,0A1B,6371
8657,0A2B,6371
1580,0A1B,6371
8705,0A1B,6371
8097,0A1B,6371
5978,1A0B,6371
5872,1A0B,6371
9752,0A1B,6371
9172,1A1B,6371
7983,0A2B,6371
0871,2A0B,6371
6318,2A1B,6371
1630,0A3B,6371
9103,0A2B,6371
1653,0A3B,6371
3152,0A2B,6371
8712,0A2B,6371
1736,0A4B,6371
1367,1A3B,6371
6137,1A3B,6371
6731,2A2B,6371
7631,1A3B,6371
3761,1A3B,6371
6371,4A0B,6371
