guess,compare,ans
4163,0A2B,3042
2913,0A2B,3042
4592,1A1B,3042
3482,2A1B,3042
6348,1A1B,3042
6032,2A1B,3042
0136,0A2B,3042
5126,0A1B,3042
2563,0A2B,3042
5307,0A2B,3042
7108,0A1B,3042
0218,0A2B,3042
2740,1A2B,3042
4872,1A1B,3042
9721,0A1B,3042
1372,1A1B,3042
5027,1A1B,3042
0513,0A2B,3042
0925,0A2B,3042
9426,0A2B,3042
6473,0A2B,3042
6392,1A1B,3042
6482,1A1B,3042
4708,0A2B,3042
3879,1A0B,3042
4978,0A1B,3042
4890,0A2B,3042
8692,1A0B,3042
9062,2A0B,3042
6132,1A1B,3042
6893,0A1B,3042
0683,0A2B,3042
1840,1A1B,3042
8971,0A0B,3042
4502,1A2B,3042
5624,0A2B,3042
0243,1A3B,3042
4230,0A4B,3042
4023,1A3B,3042
3042,4A0B,3042
