guess,compare,ans
6430,1A0B,9531
0423,0A1B,9531
0724,0A0B,9531
0439,1A1B,9531
3659,0A3B,9531
6531,3A0B,9531
1358,0A3B,9531
9538,3A0B,9531
3965,0A3B,9531
9863,1A1B,9531
9156,1A2B,9531
5361,1A2B,9531
5961,1A2B,9531
6518,1A1B,9531
9381,2A1B,9531
1583,1A2B,9531
3189,0A3B,9531
1835,1A2B,9531
1863,0A2B,9531
5698,0A2B,9531
1395,0A4B,9531
1935,1A3B,9531
1953,0A4B,9531
5319,0A4B,9531
5193,0A4B,9531
5913,0A4B,9531
1359,0A4B,9531
9513,2A2B,9531
1593,1A3B,9531
3519,1A3B,9531
9153,1A3B,9531
9315,1A3B,9531
9531,4A0B,9531
