guess,compare,ans
4197,0A1B,6923
9761,0A2B,6923
3162,0A3B,6923
8631,0A2B,6923
6375,1A1B,6923
7061,0A1B,6923
1086,0A1B,6923
3810,0A1B,6923
8201,0A1B,6923
0728,1A0B,6923
0824,1A0B,6923
4206,0A2B,6923
5021,1A0B,6923
5109,0A1B,6923
9201,0A2B,6923
4216,0A2B,6923
0163,1A1B,6923
4632,0A3B,6923
4023,2A0B,6923
3087,0A1B,6923
5803,1A0B,6923
5840,0A0B,6923
8135,0A1B,6923
3821,1A1B,6923
9632,0A4B,6923
2369,0A4B,6923
2693,1A3B,6923
2639,0A4B,6923
6329,2A2B,6923
3629,1A3B,6923
9326,1A3B,6923
6239,1A3B,6923
6923,4A0B,6923
