guess,compare,ans
9834,2A0B,6854
6149,1A1B,6854
7645,0A3B,6854
5478,0A3B,6854
7581,0A2B,6854
2561,0A2B,6854
7685,0A3B,6854
8752,1A1B,6854
1897,1A0B,6854
9867,1A1B,6854
8172,0A1B,6854
7138,0A1B,6854
3174,1A0B,6854
3742,0A1B,6854
6273,1A0B,6854
8673,0A2B,6854
8956,1A2B,6854
4895,1A2B,6854
8694,1A2B,6854
5894,2A1B,6854
5389,0A2B,6854
4159,1A1B,6854
3517,0A1B,6854
1352,1A0B,6854
5431,0A2B,6854
7185,0A2B,6854
5498,0A3B,6854
4569,0A3B,6854
9475,0A2B,6854
8467,0A3B,6854
6479,1A1B,6854
5463,0A3B,6854
9354,2A0B,6854
0947,0A1B,6854
4279,0A1B,6854
9572,0A1B,6854
6927,1A0B,6854
2760,0A1B,6854
6724,2A0B,6854
6854,4A0B,6854
