guess,compare,ans
8127,1A0B,9023
8701,0A1B,9023
1083,2A0B,9023
4809,0A2B,9023
2046,1A1B,9023
6325,1A1B,9023
0568,0A1B,9023
8603,1A1B,9023
6731,0A1B,9023
7643,1A0B,9023
3760,0A2B,9023
1386,0A1B,9023
3871,0A1B,9023
3687,0A1B,9023
8437,0A1B,9023
7304,0A2B,9023
9270,1A2B,9023
7129,1A1B,9023
7609,0A2B,9023
6180,0A1B,9023
8961,0A1B,9023
7169,0A1B,9023
7981,0A1B,9023
9137,1A1B,9023
7432,0A2B,9023
2976,0A2B,9023
9523,3A0B,9023
9526,2A0B,9023
9086,2A0B,9023
2160,0A2B,9023
2175,0A1B,9023
4752,0A1B,9023
8524,1A0B,9023
9852,1A1B,9023
1568,0A0B,9023
9324,2A1B,9023
7239,0A3B,9023
7902,0A3B,9023
3297,0A3B,9023
9023,4A0B,9023
