guess,compare,ans
8764,1A1B,8490
1978,0A2B,8490
9248,0A3B,8490
8421,2A0B,8490
4319,0A2B,8490
1247,0A1B,8490
4192,1A1B,8490
8479,2A1B,8490
9724,0A2B,8490
7652,0A0B,8490
8419,2A1B,8490
3814,0A2B,8490
1039,0A2B,8490
4839,0A3B,8490
8093,2A1B,8490
1093,1A1B,8490
0148,0A3B,8490
1894,1A2B,8490
4381,0A2B,8490
0194,1A2B,8490
1394,1A1B,8490
1908,0A3B,8490
4109,0A3B,8490
0431,1A1B,8490
9804,0A4B,8490
4809,0A4B,8490
4089,0A4B,8490
0849,0A4B,8490
0948,0A4B,8490
8094,2A2B,8490
0894,1A3B,8490
9084,0A4B,8490
4098,1A3B,8490
8904,1A3B,8490
8490,4A0B,8490
