guess,compare,ans
8913,1A2B,7931
1283,0A2B,7931
6352,0A1B,7931
6203,0A1B,7931
8326,0A1B,7931
8123,0A2B,7931
6082,0A0B,7931
4315,0A2B,7931
1579,0A3B,7931
1947,1A2B,7931
4175,0A2B,7931
1394,0A3B,7931
4793,0A3B,7931
7459,1A1B,7931
3541,1A1B,7931
9473,0A3B,7931
3941,2A1B,7931
4953,1A1B,7931
7154,1A1B,7931
9347,0A3B,7931
1439,1A2B,7931
5431,2A0B,7931
1794,0A3B,7931
7519,1A2B,7931
5317,0A3B,7931
7514,1A1B,7931
4913,1A2B,7931
5439,1A1B,7931
5791,1A2B,7931
7139,2A2B,7931
7319,1A3B,7931
1739,1A3B,7931
3179,0A4B,7931
9137,1A3B,7931
7931,4A0B,7931
