guess,compare,ans
2140,0A2B,5209
2903,1A2B,5209
8392,0A2B,5209
3496,0A1B,5209
3906,1A1B,5209
2593,0A3B,5209
2391,0A2B,5209
2069,1A2B,5209
0923,0A3B,5209
9632,0A2B,5209
6135,0A1B,5209
6185,0A1B,5209
0815,0A2B,5209
1957,0A2B,5209
3497,0A1B,5209
3594,0A2B,5209
8463,0A0B,5209
9571,0A2B,5209
0127,0A2B,5209
9251,1A2B,5209
2571,0A2B,5209
9710,0A2B,5209
9275,1A2B,5209
1952,0A3B,5209
0152,0A3B,5209
2057,0A3B,5209
0592,0A4B,5209
2950,0A4B,5209
2590,0A4B,5209
2059,1A3B,5209
5920,1A3B,5209
2095,0A4B,5209
9250,1A3B,5209
9205,2A2B,5209
2905,1A3B,5209
0295,1A3B,5209
5209,4A0B,5209
