guess,compare,ans
5179,1A2B,7219
1547,0A2B,7219
3427,0A2B,7219
7139,2A1B,7219
8173,0A2B,7219
4176,0A2B,7219
0971,0A3B,7219
1470,0A2B,7219
6134,0A1B,7219
0164,0A1B,7219
1490,0A2B,7219
5981,0A2B,7219
3968,0A1B,7219
6390,0A1B,7219
9026,0A2B,7219
9716,1A2B,7219
9756,0A2B,7219
5948,0A1B,7219
5986,0A1B,7219
7589,2A0B,7219
4279,2A1B,7219
0492,0A2B,7219
5120,0A2B,7219
7915,2A1B,7219
7914,2A1B,7219
7901,1A2B,7219
3910,1A1B,7219
5369,1A0B,7219
3056,0A0B,7219
7395,1A1B,7219
9741,0A3B,7219
4897,0A2B,7219
9821,0A3B,7219
2197,0A4B,7219
1729,1A3B,7219
7219,4A0B,7219
