guess,compare,ans
1248,0A2B,9427
5817,1A0B,9427
1759,0A2B,9427
2518,0A1B,9427
4581,0A1B,9427
5408,1A0B,9427
4830,0A1B,9427
4301,0A1B,9427
4913,0A2B,9427
5946,0A2B,9427
7254,0A3B,9427
0472,1A2B,9427
7214,0A3B,9427
1927,2A1B,9427
2417,2A1B,9427
4791,0A3B,9427
7394,0A3B,9427
7904,0A3B,9427
7349,0A3B,9427
4753,0A2B,9427
7852,0A2B,9427
9537,2A0B,9427
7961,0A2B,9427
6183,0A0B,9427
7950,0A2B,9427
4275,0A3B,9427
9475,2A1B,9427
9572,1A2B,9427
0297,1A2B,9427
0275,0A2B,9427
9452,2A1B,9427
5409,1A1B,9427
2749,0A4B,9427
2974,0A4B,9427
9742,1A3B,9427
7294,0A4B,9427
4279,0A4B,9427
2479,1A3B,9427
7942,0A4B,9427
9427,4A0B,9427
