guess,compare,ans
6417,0A2B,9604
0317,0A1B,9604
7410,0A2B,9604
0943,0A3B,9604
9543,1A1B,9604
0931,0A2B,9604
7934,1A1B,9604
6149,0A3B,9604
5649,1A2B,9604
5409,1A2B,9604
0915,0A2B,9604
4305,1A1B,9604
6934,1A2B,9604
6749,0A3B,9604
6927,0A2B,9604
4759,0A2B,9604
7842,0A1B,9604
8792,0A1B,9604
7329,0A1B,9604
9432,1A1B,9604
2753,0A0B,9604
8490,0A3B,9604
8901,1A1B,9604
6041,0A3B,9604
0468,0A3B,9604
8461,0A2B,9604
6089,0A3B,9604
6819,0A2B,9604
9014,2A1B,9604
6940,0A4B,9604
6049,0A4B,9604
4609,2A2B,9604
6409,1A3B,9604
0649,1A3B,9604
9604,4A0B,9604
