guess,compare,ans
7905,2A0B,7102
9180,1A1B,7102
0478,0A2B,7102
6490,0A1B,7102
0698,0A1B,7102
6907,1A1B,7102
8719,0A2B,7102
6975,0A1B,7102
5691,0A1B,7102
8569,0A0B,7102
2695,0A1B,7102
6492,1A0B,7102
6914,0A1B,7102
1046,0A2B,7102
2147,1A2B,7102
4312,1A1B,7102
7410,1A2B,7102
3710,0A3B,7102
3147,1A1B,7102
0732,1A2B,7102
3420,0A2B,7102
7134,2A0B,7102
2401,1A2B,7102
4320,0A2B,7102
7123,2A1B,7102
2417,0A3B,7102
2704,1A2B,7102
2710,0A4B,7102
7012,2A2B,7102
0712,1A3B,7102
1072,1A3B,7102
2017,0A4B,7102
7102,4A0B,7102
