guess,compare,ans
5016,0A1B,8263
0125,0A1B,8263
2615,0A2B,8263
1063,2A0B,8263
7138,0A2B,8263
9573,1A0B,8263
9736,0A2B,8263
4732,0A2B,8263
5328,0A3B,8263
3581,0A2B,8263
4613,1A1B,8263
7693,1A1B,8263
8439,1A1B,8263
7819,0A1B,8263
1098,0A1B,8263
3198,0A2B,8263
7961,1A0B,8263
7651,0A1B,8263
0176,0A1B,8263
7130,0A1B,8263
0537,0A1B,8263
5317,0A1B,8263
0713,1A0B,8263
0712,0A1B,8263
0215,1A0B,8263
5301,0A1B,8263
3519,0A1B,8263
5379,0A1B,8263
7592,0A1B,8263
2793,1A1B,8263
1975,0A0B,8263
6230,1A2B,8263
2863,2A2B,8263
6238,1A3B,8263
8263,4A0B,8263
